0
43389.5
35793.18
38850.98
32882.77
40095.98
54741.43
49654.72
49846.72
48033.82
39621.35
51311.75
37003.16
29878.43
56082.98
48346.04
38762.082
65080.258
46128.88
31624.57
43959.81
36074.33
46213.05
35818.18
40698.96
47572.94
37802.21
44111.69
57241.24
36181.06
35386.15
46759.1
47527.45
46581.75
36828.56
46699.38
54979.73
37770.41
54475.0
39535.86
46963.1
32809.61
31365.28
28778.55
39290.85
53507.75
39909.11
51960.34
39411.52
42101.54
54099.59
46423.39
59669.21
63605.3
60491.29
63572.63
54788.19
62040.04
57779.31
42855.258
51902.0
41513.88
47260.78
33796.03
35084.05
53842.4
58900.27
52236.99
63854.68
55346.29
54684.72
70945.26
43154.09
49665.79
48953.64
50350.26
41569.29
41786.39
37900.72
67070.9
64402.0
59136.8
61979.992
61025.18
65969.18
52507.52
55727.81
56123.8
76681.9
58529.64
53678.37
53485.13
42723.63
48686.79
52848.62
55594.56
40852.57
51944.54
51771.64
53112.25
40574.54
41646.37
41349.18
45516.37
41308.65
52757.02
64946.438
59613.38
59185.74
52045.47
58489.68
53222.0
54136.73
51323.5
48554.97
67728.23
61078.45
52757.04
48788.37
45474.34
57085.76
55621.38
46750.38
47246.95
54411.35
41434.75
43841.64
50606.49
69288.65
56013.14
60582.18
65043.78
