tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,moonphase,icon,Total_RE
1.0,1.0,1.0,0.9803921568627453,1.0,1.0,0.8045985348159478,0.2866201648700064,0.0,0.0,0.0,,,0.5731971525843392,0.4168604651162791,0.2266148814390843,0.32735808792146454,0.4224924012158055,0.4647887323943662,0.9347404500969648,0.9378265412748172,0.9607843137254902,0.07407407407407407,0.836734693877551,1.0,0.6630696277995178
0.9792880258899673,0.9774188489886941,0.9742304939155333,1.0,0.9817890036281934,0.9855167873601052,0.833321244613888,0.3585922637920102,0.0005931453961132799,0.25,0.07413333333333333,,,0.23460229031259666,0.13372093023255813,0.1656173344235487,0.29065300896286667,0.7521902377972466,0.4577464788732396,0.8311459883642266,0.8307210031347964,0.8823529411764706,0.07407407407407407,0.8673469387755102,1.0,0.5232018389151025
0.9352750809061489,0.960482985730215,0.9312813171080888,0.9645793801391523,0.9698576611776998,0.9506254114549045,0.8940306085049889,0.5152187698161067,0.0007549123223259927,0.375,0.18515555555555555,,,0.32807180439492406,0.25813953488372093,0.7175797219950941,0.252240717029444,0.8033255855533704,0.4436619718309859,0.7996662607676003,0.800417972831766,0.8823529411764706,0.2222222222222222,0.8979591836734694,1.0,0.45332822523582594
0.8511326860841424,0.962599968637525,0.9040801717967072,0.8823529411764705,0.9717415573540936,0.9289005924950626,0.920794951725797,0.5558021559923906,0.0668151327567241,0.5,0.14826666666666666,,,0.3370473537604457,0.2436046511627907,0.4998364677023713,0.26504481434058746,0.7144645092079386,0.4630281690140849,0.7901952825508501,0.7910135841170327,0.9019607843137255,0.07407407407407407,0.9387755102040817,0.3333333333333333,0.5031077821604905
0.883495145631068,0.9611886466993182,0.9162491052254831,0.8956356736242884,0.970485626569831,0.9354838709677419,0.8829331979012394,0.4844641724793912,0.0007063822444621788,0.25,0.07413333333333333,,,0.32497678737233043,0.29999999999999993,0.4812755519215045,0.2548015364916735,0.6207759699624531,0.4788732394366199,0.8111216344202409,0.8134796238244515,0.9411764705882353,0.18518518518518517,0.9693877551020408,1.0,0.3164084862179099
0.8796116504854368,0.9400188176262189,0.891195418754474,0.8836179633143578,0.9516466648058932,0.9091507570770244,0.8633495321299165,0.5009511731135066,0.00450251277958717,0.125,0.07404444444444444,,,0.29743113587124725,0.28953488372093006,0.30535568274734265,0.21724285104566707,0.6340067942070446,0.45070422535211274,0.9073197131646599,0.9085684430512017,0.9803921568627451,0.2222222222222222,0.0,1.0,0.3427206092188127
0.8750809061488672,0.9668339344521446,0.9090909090909092,0.8766603415559773,0.975509349706881,0.9282422646477946,0.8091680568292564,0.3998097653772985,1.078446174751418e-05,0.125,0.037066666666666664,,,0.46889507892293397,0.3813953488372092,0.44865085854456266,0.20102432778488946,0.5215447881280173,0.45950704225352146,0.9229242772741622,0.9231974921630095,1.0,0.18518518518518517,0.020408163265306124,1.0,0.4720019702661814
0.8699029126213591,0.9576603418538016,0.9026485325697925,0.8924731182795699,0.9673457996091746,0.9289005924950625,0.8143903677016092,0.38459099556119214,0.0021299311951340507,0.375,0.1112,,,0.4685855772206747,0.43837209302325575,0.26925592804578913,0.17413572343149553,0.3674235651707492,0.5035211267605634,0.9241419744734588,0.9247648902821318,0.9803921568627451,0.2222222222222222,0.05102040816326531,0.0,0.5285848875892778
0.7734627831715211,0.8666300768394755,0.8231925554760201,0.7653383934218847,0.8863382640242431,0.8485845951283737,0.7236527162944797,0.3665187064045657,0.0176433794189332,0.5,0.18524444444444443,,,0.47818012999071485,0.46569767441860455,0.5205641864268193,0.24285104566794627,0.42517432504916863,0.5052816901408452,0.8888287556938618,0.8892371995820272,0.9803921568627451,0.18518518518518517,0.09183673469387756,0.3333333333333333,0.707171377974457
0.7566343042071194,0.8299357064461037,0.7831066571224052,0.7254901960784311,0.853684063633418,0.8011849901250822,0.6596794081081582,0.30025364616360173,0.04480943856092142,0.25,0.1481777777777778,,,0.5345094398019189,0.4063953488372093,0.43438266557645144,0.3858301323090052,0.48489182907205436,0.4911971830985918,0.7226356379380326,0.7246603970741902,0.803921568627451,0.037037037037037035,0.12244897959183673,0.0,0.5171820502496058
0.8291262135922328,0.8186451309404507,0.8382247673586256,0.8178368121442124,0.8436366173593178,0.8545095457537855,0.7543337926695522,0.3868103994927076,0.0007710890149472638,0.125,0.037066666666666664,,,0.3469514082327452,0.2779069767441861,0.35286181520850374,0.32479726845923895,0.4149830144823887,0.5369718309859156,0.8618590177242592,0.8615464994775339,0.9607843137254902,0.037037037037037035,0.15306122448979592,0.0,0.42618890317939956
0.8932038834951455,0.8271130625696904,0.8790264853256978,0.8791903858317519,0.851172202064893,0.8966425279789334,0.7921955464941098,0.3950538998097654,0.021660591419882233,0.25,0.07413333333333333,,,0.29000309501702265,0.24069767441860465,0.2721177432542928,0.2398634229620106,0.3436438405149294,0.5264084507042254,0.9472782212600913,0.9487983281086732,0.9803921568627451,0.2222222222222222,0.19387755102040816,0.0,0.4449589723341792
0.8737864077669901,0.9174376666149132,0.9033643521832501,0.8437697659709043,0.9315517722576933,0.9104674127715603,0.7451947486429349,0.33005707038681026,0.0035966179927959794,0.375,0.18524444444444446,,,0.6078613432373878,0.47267441860465115,0.5813982011447262,0.19931711481006853,0.4711246200607903,0.4735915492957746,0.8455328552744328,0.8469174503657264,0.9803921568627451,0.07407407407407407,0.25510204081632654,1.0,0.6419074053079911
0.8297734627831714,0.828524384507897,0.8332140300644238,0.7855787476280832,0.8524281328491554,0.8400263331138906,0.665554507839555,0.2498414711477489,0.03859758859435325,0.5,0.22231111111111113,,,0.669452181987001,0.47965116279069775,0.5109566639411284,0.2697396500213363,0.5560522081172895,0.49647887323943685,0.6784377395931989,0.6745036572622781,0.803921568627451,0.037037037037037035,0.25510204081632654,0.3333333333333333,0.802489572053494
0.7825242718446601,0.8320526893534137,0.7909806728704367,0.756483238456673,0.8555679598098118,0.8057932850559578,0.7145136722678624,0.4216867469879518,0.06860535340681145,0.5,0.14826666666666666,,,0.47879913339523367,0.4430232558139535,0.5874080130825838,0.31754161331625674,0.6154121222957268,0.4119718309859155,0.6634645740314796,0.6640543364681295,0.8627450980392157,0.037037037037037035,0.29591836734693877,0.3333333333333333,0.7047409139064046
0.8245954692556633,0.8743923474996118,0.8095919828203293,0.8462998102466792,0.8932458833376868,0.836076366030283,0.8470298106538141,0.5754597336715284,0.2230765912473308,0.625,0.25928888888888885,,,0.5425564840606623,0.7226744186046511,0.4716271463614064,0.3188220230473715,0.6125514035401396,0.38908450704225384,0.7820773012222072,0.7826541274817138,0.9411764705882353,0.18518518518518517,0.326530612244898,0.3333333333333333,0.5214761359327296
0.7048543689320388,0.9160263446767067,0.7909806728704367,0.7273877292852623,0.9302958414734308,0.8202764976958526,0.9038224413906504,0.7159162967660113,0.023839052692880093,0.5,0.2962666666666667,,,0.5388424636335499,0.602906976744186,0.5301308258381031,0.3252240717029413,0.6087967101734312,0.4630281690140846,0.7026563838903171,0.7032392894461862,0.7843137254901961,0.5555555555555556,0.35714285714285715,0.3333333333333333,0.6649571740753626
0.7695792880258898,0.8821546181597482,0.8017179670722978,0.777988614800759,0.9001535026511306,0.8235681369321922,0.8352796111910202,0.5973367152821814,0.004027996462696546,0.375,0.1112,,,0.37171154441349424,0.4598837209302326,0.38344235486508593,0.3508322663252205,0.5598069014839979,0.49647887323943657,0.7540251657421186,0.7533960292580982,0.9607843137254902,0.18518518518518517,0.3979591836734694,0.3333333333333333,0.48048349706610144
0.8097087378640775,0.8962678375418142,0.8103078024337869,0.8064516129032256,0.9127128104937556,0.8275181040157997,0.8346268223319762,0.5935320228281546,0.11668248387722968,0.5,0.2222222222222222,,,0.4240173320953264,0.4372093023255814,0.3666394112837286,0.3478446436192887,0.5910960128732345,0.5017605633802819,0.7642628421954629,0.7638453500522466,0.9411764705882353,0.18518518518518517,0.42857142857142855,0.3333333333333333,0.48451816436867434
0.867313915857605,0.8687470597467855,0.8389405869720831,0.8697027197975963,0.8882221602006369,0.8650427913100724,0.8711829984384457,0.5764109067850348,0.13949162047322217,0.625,0.2592888888888889,,,0.462086041473228,0.5494186046511627,0.4443172526573999,0.29918907383695975,0.4371535848381906,0.49119718309859156,0.8142335272628871,0.8129571577847442,0.9803921568627451,0.07407407407407407,0.45918367346938777,0.3333333333333333,0.5504376414662845
0.7928802588996763,0.8906225497889879,0.8389405869720832,0.8241619228336495,0.9076890873567057,0.8703094140882158,0.9162254297124885,0.6331642358909321,0.013135474408472271,0.375,0.1481777777777778,,,0.5007737542556485,0.5354651162790697,0.27714636140637783,0.2718736662398596,0.6452708743071697,0.36091549295774666,0.7480268795381768,0.7460815047021945,0.9411764705882353,0.037037037037037035,0.5102040816326531,1.0,0.5425980148786373
0.9055016181229772,0.921671632429533,0.896921975662133,0.922201138519924,0.9353195646104807,0.922317314022383,0.9096975411220474,0.5564362714013948,0.0006524599357246079,0.25,0.07413333333333333,,,0.4444444444444444,0.20639534883720928,0.4863041700735896,0.24583866837387808,0.5490792061505454,0.35387323943662,0.7375637036034818,0.7377220480668757,0.9215686274509803,0.07407407407407407,0.5306122448979592,1.0,0.383305121519294
0.7980582524271842,0.909675395954777,0.8460987831066573,0.8393421884882983,0.9246441529442495,0.8782093482554311,0.9207949517257971,0.6366518706404566,0.0633587127666458,0.5,0.18524444444444443,,,0.5097493036211698,0.5575581395348836,0.4342191332788226,0.24114383269312534,0.8793134274986592,0.3538732394366195,0.6584584855454831,0.6598746081504703,0.9411764705882353,0.18518518518518517,0.5714285714285715,0.3333333333333333,0.29132965602436256
0.6815533980582522,0.9139093617693967,0.7687902648532571,0.6894370651486399,0.928411945297037,0.7985516787360106,0.907086385685871,0.7438173747622066,0.02005370661950262,0.75,0.29644444444444445,,,0.47477561126586176,0.5593023255813954,0.451676206050695,0.2693128467776301,0.8042195601644914,0.5352112676056338,0.4012537771163126,0.4007314524555904,0.5294117647058824,0.037037037037037035,0.6020408163265306,0.3333333333333333,0.4156148285985699
0.7288025889967635,0.9315508859969793,0.8017179670722978,0.7216951296647691,0.9441110801003183,0.8209348255431204,0.8718357872974898,0.6575776791376031,0.01833897720164786,0.75,0.2963555555555556,,,0.4738471061590838,0.3511627906976744,0.3482420278004907,0.21766965428937327,0.6946182728410514,0.36267605633802824,0.5210391016100664,0.5208986415882967,0.6666666666666666,0.037037037037037035,0.6428571428571429,0.3333333333333333,0.4762003573062084
0.7197411003236246,0.9019131252946407,0.7974230493915534,0.6989247311827955,0.9177365336308058,0.8163265306122449,0.8750997315927103,0.7029169308814207,0.38125229169812136,0.5,0.4444444444444444,,,0.3225007737542557,0.31279069767441847,0.4306214227309894,0.23602219376867026,0.7128553549079206,0.3327464788732395,0.4998872502593245,0.497387669801463,0.6078431372549019,0.037037037037037035,0.6734693877551021,0.3333333333333333,0.5768479650355938
0.7346278317152102,0.9527207150700787,0.8203292770221904,0.732447817836812,0.962950041864256,0.8406846609611586,0.9207949517257971,0.7247939124920734,0.18866337381101306,0.5,0.4444444444444444,,,0.44413494274218496,0.38430232558139527,0.42035977105478334,0.19590268886043438,0.7988557124977651,0.3802816901408449,0.4732783114598835,0.4743991640543365,0.5686274509803921,0.037037037037037035,0.7040816326530612,0.3333333333333333,0.3982467758392202
0.8291262135922328,0.9696565783285578,0.8625626342161778,0.8747628083491461,0.978021211275406,0.8920342330480578,0.953434394678002,0.7064045656309448,0.2509274637102862,0.625,0.29644444444444445,,,0.31847725162488394,0.39534883720930225,0.5106295993458709,0.208706786171574,0.8031467906311461,0.46126760563380304,0.6244531637577234,0.6238244514106585,0.803921568627451,0.4074074074074074,0.7448979591836735,0.3333333333333333,0.39625070855306616
0.7967637540453073,0.930845225027876,0.8460987831066573,0.8096141682479442,0.943483114708187,0.8630678077682685,0.921447740584841,0.7409638554216866,0.21544119233009076,0.375,0.3334222222222223,,,0.37264004952027235,0.29418604651162783,0.42649223221586274,0.2932138284250923,0.5512247452172359,0.4735915492957749,0.6100662968475172,0.6112852664576802,0.7647058823529411,0.037037037037037035,0.7653061224489796,0.0,0.4322845314558469
0.7974110032362457,0.9527207150700785,0.8761632068718684,0.8304870335230866,0.9629500418642558,0.9012508229098091,0.9299339957524143,0.6727964489537095,0.0016877682634859692,0.375,0.1481777777777778,,,0.4716805942432683,0.5430232558139534,0.3565412919051513,0.2501067008109246,0.6890756302521008,0.42077464788732394,0.6410950254814414,0.6410658307210032,0.7254901960784313,0.14814814814814814,0.8163265306122449,1.0,0.37183989241721166
0.7656957928802587,0.9795358318960041,0.8489620615604868,0.8039215686274509,0.9868127267652436,0.8762343647136274,0.9377674620609436,0.709575142675967,0.03906132044949636,0.375,0.1112,,,0.43825441039925717,0.4482558139534883,0.2876124284546199,0.17157490396926603,0.801358841408904,0.4665492957746478,0.46394263293194427,0.46551724137931044,0.6470588235294118,0.4074074074074074,0.846938775510204,1.0,0.4403646556138903
0.7695792880258898,0.9414301395644258,0.835361488904796,0.7874762808349146,0.952902595590156,0.8584595128373931,0.9194893740077088,0.6645529486366517,0.017783577421650883,0.5,0.5926222222222223,,,0.45372949551222524,0.536046511627907,0.42142273098937044,0.18395219803669943,0.7419989272304667,0.42429577464788715,0.5364632661344878,0.5381400208986415,0.7450980392156863,0.037037037037037035,0.8877551020408163,0.3333333333333333,0.6722119756218656
0.6938511326860841,0.9640112905757315,0.7916964924838941,0.6963946869070208,0.9729974881383561,0.8136932192231731,0.8992529193773419,0.7194039315155355,0.04621141858809826,0.625,1.0,,,0.472299597647787,0.39127906976744187,0.4502452984464431,0.20827998292786779,0.665295905596281,0.48767605633802835,0.3829432192305958,0.38192267502612337,0.5294117647058824,0.037037037037037035,0.9183673469387755,0.3333333333333333,0.5665714631962877
0.7009708737864078,0.9329622079351858,0.7780959198282035,0.6932321315623023,0.9453670108845807,0.8011849901250824,0.859432798975652,0.6962587190868736,0.03422988158661,0.5,0.3704,,,0.40266171463943046,0.430232558139535,0.4289043336058872,0.1890738369611584,0.6942606829966028,0.4683098591549296,0.46083074008929775,0.4582027168234064,0.5294117647058824,0.037037037037037035,0.9591836734693877,0.3333333333333333,0.4724535677845843
0.7624595469255661,0.8750980084687152,0.7959914101646387,0.7773561037318152,0.8938738487298182,0.8196181698485846,0.8646551098480046,0.6721623335447052,0.004211332312404287,0.625,0.18533333333333335,,,0.6422160321881769,0.3453488372093023,0.32162714636140644,0.06359368331199182,0.6175576613624173,0.6091549295774651,0.6828575294276823,0.6839080459770115,0.8627450980392157,0.037037037037037035,0.9897959183673469,0.3333333333333333,0.52793079049112
0.7106796116504854,0.8271130625696904,0.7329992841803864,0.7469955724225174,0.851172202064893,0.7807768268597761,0.8117792122654328,0.6407736207989853,0.12567133274378273,0.75,0.2963555555555556,,,0.8857938718662953,0.8151162790697674,0.8698691741618972,0.0,0.7105310209190059,0.4788732394366199,0.5608172101204166,0.5595611285266459,0.8627450980392157,1.0,0.0,0.3333333333333333,0.9127595845240283
0.6550161812297735,0.666222361614137,0.644237652111668,0.6363061353573687,0.7079960926589672,0.6780776826859776,0.5741640675733815,0.3506658211794547,0.01927183314280784,0.375,0.1481777777777778,,,0.42711234911792,0.3604651162790697,0.6849550286181523,0.371745625266747,0.33291614518147683,0.5404929577464788,0.7527172687502819,0.7523510971786834,0.8823529411764706,0.037037037037037035,0.04081632653061225,0.0,0.49629019206186026
0.7980582524271842,0.6556374470775873,0.7201145311381532,0.7672359266287159,0.6985766117769985,0.7412771560236997,0.6361790091825708,0.4023462270133163,0.0,0.0,0.0,,,0.30919220055710306,0.3255813953488372,0.2553147996729355,0.48527528809218634,0.3291614518147685,0.5563380281690143,0.8335362828665493,0.8333333333333335,0.9607843137254902,0.037037037037037035,0.07142857142857144,0.0,0.2861036031633719
0.8757281553398057,0.7339658146480541,0.8188976377952757,0.8538899430740037,0.7682807703035676,0.8321263989466755,0.7216943497173474,0.42390615091946743,0.002027478808532666,0.25,0.07413333333333333,,,0.2853605694831321,0.3436046511627906,0.31369582992641054,0.39052496798975406,0.14428750223493653,0.5123239436619719,0.8570333288233436,0.8568443051201673,1.0,0.037037037037037035,0.10204081632653061,0.0,0.36126425413306334
0.893851132686084,0.8503998745500994,0.8775948460987831,0.8829854522454144,0.8718950600052242,0.8907175773535221,0.7824037136084484,0.41312618896639186,0.0,0.0,0.0,,,0.42711234911792023,0.41918604651162783,0.44656582174979564,0.31711481007255443,0.15233327373502595,0.5281690140845069,0.8085058404365669,0.8108672936259144,0.9411764705882353,0.07407407407407407,0.14285714285714288,0.0,0.5721548222655717
0.8323624595469253,0.8560451623029259,0.8482462419470296,0.801391524351676,0.8769187831422742,0.8558262014483212,0.7021106839460246,0.31832593532022835,0.007748635765588937,0.25,0.07413333333333333,,,0.4868461776539772,0.622674418604651,0.5544562551103843,0.32266325224071957,0.303057393170034,0.6267605633802814,0.7675551346231902,0.7685475444096133,0.9019607843137255,0.037037037037037035,0.17346938775510207,0.0,0.6591841377935364
0.805177993527508,0.8080602164039014,0.808876163206872,0.7760910815939278,0.8342171364773492,0.8222514812376563,0.725611082871612,0.42295497780596075,0.011253585833531048,0.125,0.037066666666666664,,,0.4874651810584957,0.5906976744186045,0.39223221586263296,0.39180537772086876,0.38870016091543,0.5880281690140845,0.6836693275605467,0.6828631138975967,0.803921568627451,0.037037037037037035,0.20408163265306123,0.0,0.6822289027102886
0.8977346278317152,0.874392347499612,0.8647100930565497,0.8785578747628081,0.893245883337687,0.8729427254772878,0.7752230361589634,0.4559289790741915,0.05998317623967386,0.625,0.22231111111111113,,,0.48653667595171773,0.4645348837209302,0.3544153720359772,0.36534357661117717,0.5022349365278026,0.51056338028169,0.7917737789203083,0.7920585161964472,0.9607843137254902,0.18518518518518517,0.25510204081632654,0.3333333333333333,0.554687005234497
0.8601941747572814,0.8983848204491242,0.8568360773085183,0.8557874762808348,0.9145967066701495,0.8729427254772878,0.8183071008558739,0.525998731769182,0.0010676617130039039,0.375,0.2222222222222222,,,0.3714020427112348,0.4011627906976745,0.40094031071136554,0.31370038412291645,0.43983550867155374,0.6109154929577466,0.7495151761150948,0.7507836990595611,0.8823529411764706,0.18518518518518517,0.2755102040816327,0.3333333333333333,0.4627987943847415
0.8783171521035599,0.8623961110248557,0.8525411596277739,0.8570524984187222,0.8825704716714556,0.8670177748518761,0.7856676579036689,0.45529486366518707,0.0,0.0,0.0,,,0.5335809346951407,0.4633720930232558,0.516516762060507,0.30516431924882337,0.49830144823887,0.5669014084507041,0.7912325801650655,0.7904911180773251,0.9411764705882353,0.037037037037037035,0.30612244897959184,1.0,0.5102584410659767
0.8401294498381876,0.8793319742833351,0.8346456692913387,0.8368121442125237,0.8976416410826057,0.8512179065174458,0.7974178573664628,0.47146480659480017,0.0006740288592196362,0.125,0.037066666666666664,,,0.35499845249148876,0.4447674418604652,0.48376941946034346,0.31156636790439707,0.5152869658501699,0.5475352112676056,0.7179001488296576,0.7163009404388717,0.9215686274509803,0.037037037037037035,0.33673469387755106,1.0,0.43589590427008285
0.6776699029126213,0.8821546181597482,0.7559055118110236,0.6976597090449081,0.9001535026511306,0.7827518104015798,0.8757525204517543,0.720989220038047,0.0025505252032871034,0.375,0.18524444444444446,,,0.40730424017332084,0.46104651162790694,0.44775143090760433,0.2876653862569349,0.7756123726086179,0.26232394366197187,0.5042619401975375,0.5026123301985371,0.6862745098039216,0.037037037037037035,0.37755102040816324,1.0,0.3353235106703206
0.7922330097087378,0.8645130939321657,0.7780959198282033,0.8115117014547755,0.8844543678478494,0.8071099407504939,0.887502719914548,0.7181357006975271,0.035567154843301765,0.75,0.3333333333333333,,,0.3738780563293098,0.37093023255813956,0.48389206868356505,0.2693128467776301,0.6102270695512247,0.3785211267605633,0.5851711541063455,0.5841170323928945,0.8627450980392157,0.037037037037037035,0.40816326530612246,0.3333333333333333,0.30913273104693845
0.687378640776699,0.8743923474996118,0.748031496062992,0.7122074636306135,0.8932458833376868,0.7853851217906518,0.8979473416592537,0.7847178186429932,0.18561676336734032,0.625,0.4445333333333334,,,0.49365521510368293,0.6273255813953488,0.7619787408013083,0.27400768245838286,0.6168424816735205,0.41901408450704236,0.6018130158300636,0.6029258098223618,0.7843137254901961,0.07407407407407407,0.4387755102040816,0.3333333333333333,0.529304972967479
0.7003236245954693,0.7946526579909383,0.738725841088046,0.7166350411132194,0.8222857940268552,0.7702435813034891,0.7758758250180074,0.5802155992390613,0.05505467722105988,0.5,0.2223111111111111,,,0.4818941504178273,0.4430232558139535,0.661896974652494,0.3320529236022173,0.6382978723404256,0.4524647887323943,0.5996933207053623,0.6003134796238246,0.803921568627451,0.037037037037037035,0.46938775510204084,0.3333333333333333,0.591386965750988
0.7482200647249189,0.8264074016005872,0.76521116678597,0.7425679949399114,0.8505442366727617,0.7899934167215273,0.8052513236749917,0.5903614457831328,0.0071608826003494155,0.5,0.2222222222222222,,,0.7359950479727637,0.5627906976744186,0.42391659852820934,0.26461801109688515,0.7187555873413196,0.5264084507042254,0.5167997113606637,0.5146290491118077,0.7647058823529411,0.18518518518518517,0.5102040816326531,0.3333333333333333,0.6567137992908605
